A, B, C, theta, alpha, beta, sd, sq, invA, invB
6.465638,8.899187,10.864572,0.348062,-2.277494, -1.134715,-2.527955,-0.289838,0.589803,-2.475215, 0.589803,-2.438501,1.848698
8.899187,6.465638,10.864572,0.332642,0.156055, -2.539726,-0.681806,-2.451469,-2.094460,-1.444921, -2.094460,-0.204108,2.298568
10.461622,3.399187,9.801072,0.317133,2.574328, -3.696130,1.293251,-4.314631,-4.502765,-0.116822, -4.502765,2.150211,2.352554
11.000000,-0.000000,7.778175,0.301538,4.740609, -4.490731,3.193070,-5.695993,-6.387290,1.357412, -6.387290,4.369198,2.018092
10.461622,-3.399187,4.993895,0.285862,6.442844, -4.845748,4.815071,-6.465804,-7.561142,2.796541, -7.561142,6.202447,1.358695
8.899187,-6.465638,1.720779,0.270110,7.514411, -4.726430,5.980839,-6.560113,-7.918118,4.013592, -7.918118,7.434932,0.483186
6.465638,-8.899187,-1.720779,0.254285,7.850414, -4.144456,6.555284,-5.986132,-7.442752,4.838487, -7.442752,7.911629,-0.468877
3.399187,-10.461622,-4.993895,0.238391,7.417964, -3.156793,6.462798,-4.819105,-6.208870,5.142126, -6.208870,7.557647,-1.348777
-0.000000,-11.000000,-7.778175,0.222433,6.259392, -1.860122,5.694780,-3.195234,-4.372884,4.849529, -4.372884,6.386257,-2.013373
-3.399187,-10.461622,-9.801072,0.206416,4.488107, -0.381368,4.314692,-1.293047,-2.149836,3.958124, -2.149836,4.502754,-2.352918
-6.465638,-8.899187,-10.864572,0.190343,2.277494, 1.134715,2.451058,0.683281,0.207161,2.536069, 0.207161,2.092720,-2.299880
-8.899187,-6.465638,-10.864572,0.174219,-0.156055, 2.539726,0.286464,2.528339,2.440432,0.720314, 2.440432,-0.596406,-1.844026
-10.461622,-3.399187,-9.801072,0.158048,-2.574328, 3.696130,-1.960385,4.055297,4.313339,-1.297557, 4.313339,-3.280387,-1.032952
-11.000000,0.000000,-7.778175,0.141834,-4.740609, 4.490731,-4.058156,5.115799,5.638113,-3.294193, 5.638113,-5.671911,0.033798
-10.461622,3.399187,-4.993895,0.125583,-6.442844, 4.845748,-5.785269,5.614463,6.294774,-5.036601, 6.294774,-7.509211,1.214437
-8.899187,6.465638,-1.720779,0.109297,-7.514411, 4.726430,-6.954177,5.517692,6.243141,-6.310997, 6.243141,-8.587055,2.343914
-6.465638,8.899187,1.720779,0.092982,-7.850414, 4.144456,-7.431739,4.855386,5.524376,-6.948869, 5.524376,-8.780085,3.255709
-3.399187,10.461622,4.993895,0.076642,-7.417964, 3.156793,-7.154555,3.715356,4.252116,-6.849164, 4.252116,-8.057608,3.805492
0.000000,11.000000,7.778175,0.060282,-6.259392, 1.860122,-6.135996,2.233740,2.599247,-5.990322, 2.599247,-6.487395,3.888148
3.399187,10.461622,9.801072,0.043905,-4.488107, 0.381368,-4.467041,0.578010,0.773537,-4.437363, 0.773537,-4.229637,3.456100
6.465638,8.899187,10.864572,0.027517,-2.277494, -1.134715,-2.307825,-1.071682,-1.007839,-2.336412, -1.007839,-1.519472,2.527311
8.899187,6.465638,10.864572,0.011121,0.156055, -2.539726,0.127879,-2.541300,-2.542562,0.099686, -2.542562,1.357612,1.184950
10.461622,3.399187,9.801072,-0.005278,2.574328, -3.696130,2.593853,-3.682454,-3.668675,2.613306, -3.668675,4.097527,-0.428852
